SaleID,ProductID,ProductName,Category,QuantitySold,UnitPriceAtSale,Revenue,SaleDate
1786,22,Sugar 1kg,Staples,6,45.0,270.0,2026-03-28
1787,22,Sugar 1kg,Staples,8,45.0,360.0,2026-03-29
1788,22,Sugar 1kg,Staples,6,45.0,270.0,2026-03-30
1789,22,Sugar 1kg,Staples,2,45.0,90.0,2026-03-31
1790,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-01
1791,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-02
1792,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-03
1793,22,Sugar 1kg,Staples,2,45.0,90.0,2026-04-04
1794,22,Sugar 1kg,Staples,6,45.0,270.0,2026-04-05
1795,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-06
1796,22,Sugar 1kg,Staples,7,45.0,315.0,2026-04-07
1797,22,Sugar 1kg,Staples,2,45.0,90.0,2026-04-08
1798,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-09
1799,22,Sugar 1kg,Staples,3,45.0,135.0,2026-04-10
1800,22,Sugar 1kg,Staples,7,45.0,315.0,2026-04-11
1801,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-12
1802,22,Sugar 1kg,Staples,2,45.0,90.0,2026-04-13
1803,22,Sugar 1kg,Staples,3,45.0,135.0,2026-04-14
1804,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-15
1805,22,Sugar 1kg,Staples,3,45.0,135.0,2026-04-16
1806,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-17
1807,22,Sugar 1kg,Staples,6,45.0,270.0,2026-04-18
1808,22,Sugar 1kg,Staples,7,45.0,315.0,2026-04-19
1809,22,Sugar 1kg,Staples,6,45.0,270.0,2026-04-20
1810,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-21
1811,22,Sugar 1kg,Staples,2,45.0,90.0,2026-04-22
1812,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-23
1813,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-24
1814,22,Sugar 1kg,Staples,9,45.0,405.0,2026-04-25
1815,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-26
1816,22,Sugar 1kg,Staples,5,45.0,225.0,2026-04-27
1817,22,Sugar 1kg,Staples,4,45.0,180.0,2026-04-28
1818,22,Sugar 1kg,Staples,6,45.0,270.0,2026-04-29
1819,22,Sugar 1kg,Staples,3,45.0,135.0,2026-04-30
1820,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-01
1821,22,Sugar 1kg,Staples,5,45.0,225.0,2026-05-02
1822,22,Sugar 1kg,Staples,7,45.0,315.0,2026-05-03
1823,22,Sugar 1kg,Staples,3,45.0,135.0,2026-05-04
1824,22,Sugar 1kg,Staples,5,45.0,225.0,2026-05-05
1825,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-06
1826,22,Sugar 1kg,Staples,7,45.0,315.0,2026-05-07
1827,22,Sugar 1kg,Staples,5,45.0,225.0,2026-05-08
1828,22,Sugar 1kg,Staples,3,45.0,135.0,2026-05-09
1829,22,Sugar 1kg,Staples,6,45.0,270.0,2026-05-10
1830,22,Sugar 1kg,Staples,7,45.0,315.0,2026-05-11
1831,22,Sugar 1kg,Staples,3,45.0,135.0,2026-05-12
1832,22,Sugar 1kg,Staples,1,45.0,45.0,2026-05-13
1833,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-14
1834,22,Sugar 1kg,Staples,2,45.0,90.0,2026-05-15
1835,22,Sugar 1kg,Staples,8,45.0,360.0,2026-05-16
1836,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-17
1837,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-18
1838,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-19
1839,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-20
1840,22,Sugar 1kg,Staples,3,45.0,135.0,2026-05-21
1841,22,Sugar 1kg,Staples,3,45.0,135.0,2026-05-22
1842,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-23
1843,22,Sugar 1kg,Staples,5,45.0,225.0,2026-05-24
1844,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-25
1845,22,Sugar 1kg,Staples,3,45.0,135.0,2026-05-26
1846,22,Sugar 1kg,Staples,7,45.0,315.0,2026-05-27
1847,22,Sugar 1kg,Staples,5,45.0,225.0,2026-05-28
1848,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-29
1849,22,Sugar 1kg,Staples,6,45.0,270.0,2026-05-30
1850,22,Sugar 1kg,Staples,4,45.0,180.0,2026-05-31
1851,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-01
1852,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-02
1853,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-03
1854,22,Sugar 1kg,Staples,3,45.0,135.0,2026-06-04
1855,22,Sugar 1kg,Staples,4,45.0,180.0,2026-06-05
1856,22,Sugar 1kg,Staples,6,45.0,270.0,2026-06-06
1857,22,Sugar 1kg,Staples,4,45.0,180.0,2026-06-07
1858,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-08
1859,22,Sugar 1kg,Staples,1,45.0,45.0,2026-06-09
1860,22,Sugar 1kg,Staples,3,45.0,135.0,2026-06-10
1861,22,Sugar 1kg,Staples,2,45.0,90.0,2026-06-11
1862,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-12
1863,22,Sugar 1kg,Staples,4,45.0,180.0,2026-06-13
1864,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-14
1865,22,Sugar 1kg,Staples,5,45.0,225.0,2026-06-15
1866,22,Sugar 1kg,Staples,2,45.0,90.0,2026-06-16
1867,22,Sugar 1kg,Staples,3,45.0,135.0,2026-06-17
1868,22,Sugar 1kg,Staples,3,45.0,135.0,2026-06-18
1869,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-03-21
1870,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-03-22
1871,23,Lay's Classic Salted 52g,Snacks,4,20.0,80.0,2026-03-23
1872,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-03-24
1873,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-03-25
1874,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-03-26
1875,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-03-27
1876,23,Lay's Classic Salted 52g,Snacks,16,20.0,320.0,2026-03-28
1877,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-03-29
1878,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-03-30
1879,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-03-31
1880,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-04-01
1881,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-04-02
1882,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-04-03
1883,23,Lay's Classic Salted 52g,Snacks,14,20.0,280.0,2026-04-04
1884,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-04-05
1885,23,Lay's Classic Salted 52g,Snacks,8,20.0,160.0,2026-04-06
1886,23,Lay's Classic Salted 52g,Snacks,14,20.0,280.0,2026-04-07
1887,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-04-08
1888,23,Lay's Classic Salted 52g,Snacks,8,20.0,160.0,2026-04-09
1889,23,Lay's Classic Salted 52g,Snacks,16,20.0,320.0,2026-04-10
1890,23,Lay's Classic Salted 52g,Snacks,16,20.0,320.0,2026-04-11
1891,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-04-12
1892,23,Lay's Classic Salted 52g,Snacks,1,20.0,20.0,2026-04-13
1893,23,Lay's Classic Salted 52g,Snacks,7,20.0,140.0,2026-04-14
1894,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-04-15
1895,23,Lay's Classic Salted 52g,Snacks,16,20.0,320.0,2026-04-16
1896,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-04-17
1897,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-04-18
1898,23,Lay's Classic Salted 52g,Snacks,2,20.0,40.0,2026-04-19
1899,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-04-20
1900,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-04-21
1901,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-04-22
1902,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-04-23
1903,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-04-24
1904,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-04-25
1905,23,Lay's Classic Salted 52g,Snacks,1,20.0,20.0,2026-04-26
1906,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-04-27
1907,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-04-28
1908,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-04-29
1909,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-04-30
1910,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-05-01
1911,23,Lay's Classic Salted 52g,Snacks,22,20.0,440.0,2026-05-02
1912,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-05-03
1913,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-05-04
1914,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-05-05
1915,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-05-06
1916,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-05-07
1917,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-05-08
1918,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-05-09
1919,23,Lay's Classic Salted 52g,Snacks,26,20.0,520.0,2026-05-10
1920,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-05-11
1921,23,Lay's Classic Salted 52g,Snacks,14,20.0,280.0,2026-05-12
1922,23,Lay's Classic Salted 52g,Snacks,8,20.0,160.0,2026-05-13
1923,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-05-14
1924,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-05-15
1925,23,Lay's Classic Salted 52g,Snacks,16,20.0,320.0,2026-05-16
1926,23,Lay's Classic Salted 52g,Snacks,20,20.0,400.0,2026-05-17
1927,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-05-18
1928,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-05-19
1929,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-05-20
1930,23,Lay's Classic Salted 52g,Snacks,11,20.0,220.0,2026-05-21
1931,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-05-22
1932,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-05-23
1933,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-05-24
1934,23,Lay's Classic Salted 52g,Snacks,14,20.0,280.0,2026-05-25
1935,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-05-26
1936,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-05-27
1937,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-05-28
1938,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-05-29
1939,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-05-30
1940,23,Lay's Classic Salted 52g,Snacks,21,20.0,420.0,2026-05-31
1941,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-06-01
1942,23,Lay's Classic Salted 52g,Snacks,8,20.0,160.0,2026-06-02
1943,23,Lay's Classic Salted 52g,Snacks,8,20.0,160.0,2026-06-03
1944,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-06-04
1945,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-06-05
1946,23,Lay's Classic Salted 52g,Snacks,22,20.0,440.0,2026-06-06
1947,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-06-07
1948,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-06-08
1949,23,Lay's Classic Salted 52g,Snacks,10,20.0,200.0,2026-06-09
1950,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-06-10
1951,23,Lay's Classic Salted 52g,Snacks,6,20.0,120.0,2026-06-11
1952,23,Lay's Classic Salted 52g,Snacks,12,20.0,240.0,2026-06-12
1953,23,Lay's Classic Salted 52g,Snacks,15,20.0,300.0,2026-06-13
1954,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-06-14
1955,23,Lay's Classic Salted 52g,Snacks,5,20.0,100.0,2026-06-15
1956,23,Lay's Classic Salted 52g,Snacks,13,20.0,260.0,2026-06-16
1957,23,Lay's Classic Salted 52g,Snacks,9,20.0,180.0,2026-06-17
1958,23,Lay's Classic Salted 52g,Snacks,7,20.0,140.0,2026-06-18
1959,24,Kurkure Masala Munch 90g,Snacks,12,20.0,240.0,2026-03-21
1960,24,Kurkure Masala Munch 90g,Snacks,10,20.0,200.0,2026-03-22
1961,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-03-23
1962,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-03-24
1963,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-03-25
1964,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-03-26
1965,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-03-27
1966,24,Kurkure Masala Munch 90g,Snacks,11,20.0,220.0,2026-03-28
1967,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-03-29
1968,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-03-30
1969,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-03-31
1970,24,Kurkure Masala Munch 90g,Snacks,1,20.0,20.0,2026-04-01
1971,24,Kurkure Masala Munch 90g,Snacks,11,20.0,220.0,2026-04-02
1972,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-04-03
1973,24,Kurkure Masala Munch 90g,Snacks,12,20.0,240.0,2026-04-04
1974,24,Kurkure Masala Munch 90g,Snacks,14,20.0,280.0,2026-04-05
1975,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-04-06
1976,24,Kurkure Masala Munch 90g,Snacks,4,20.0,80.0,2026-04-07
1977,24,Kurkure Masala Munch 90g,Snacks,14,20.0,280.0,2026-04-08
1978,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-04-09
1979,24,Kurkure Masala Munch 90g,Snacks,1,20.0,20.0,2026-04-10
1980,24,Kurkure Masala Munch 90g,Snacks,10,20.0,200.0,2026-04-11
1981,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-04-12
1982,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-13
1983,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-14
1984,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-04-15
1985,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-04-16
1986,24,Kurkure Masala Munch 90g,Snacks,3,20.0,60.0,2026-04-17
1987,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-04-18
1988,24,Kurkure Masala Munch 90g,Snacks,10,20.0,200.0,2026-04-19
1989,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-04-20
1990,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-04-21
1991,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-22
1992,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-04-23
1993,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-24
1994,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-25
1995,24,Kurkure Masala Munch 90g,Snacks,13,20.0,260.0,2026-04-26
1996,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-27
1997,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-28
1998,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-04-29
1999,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-04-30
2000,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-01
2001,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-02
2002,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-05-03
2003,24,Kurkure Masala Munch 90g,Snacks,11,20.0,220.0,2026-05-04
2004,24,Kurkure Masala Munch 90g,Snacks,2,20.0,40.0,2026-05-05
2005,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-06
2006,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-07
2007,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-05-08
2008,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-09
2009,24,Kurkure Masala Munch 90g,Snacks,17,20.0,340.0,2026-05-10
2010,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-11
2011,24,Kurkure Masala Munch 90g,Snacks,2,20.0,40.0,2026-05-12
2012,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-05-13
2013,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-14
2014,24,Kurkure Masala Munch 90g,Snacks,12,20.0,240.0,2026-05-15
2015,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-05-16
2016,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-17
2017,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-18
2018,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-19
2019,24,Kurkure Masala Munch 90g,Snacks,2,20.0,40.0,2026-05-20
2020,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-05-21
2021,24,Kurkure Masala Munch 90g,Snacks,4,20.0,80.0,2026-05-22
2022,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-05-23
2023,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-24
2024,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-25
2025,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-05-26
2026,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-05-27
2027,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-05-28
2028,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-05-29
2029,24,Kurkure Masala Munch 90g,Snacks,10,20.0,200.0,2026-05-30
2030,24,Kurkure Masala Munch 90g,Snacks,12,20.0,240.0,2026-05-31
2031,24,Kurkure Masala Munch 90g,Snacks,11,20.0,220.0,2026-06-01
2032,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-06-02
2033,24,Kurkure Masala Munch 90g,Snacks,10,20.0,200.0,2026-06-03
2034,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-06-04
2035,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-06-05
2036,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-06-06
2037,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-06-07
2038,24,Kurkure Masala Munch 90g,Snacks,8,20.0,160.0,2026-06-08
2039,24,Kurkure Masala Munch 90g,Snacks,3,20.0,60.0,2026-06-09
2040,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-06-10
2041,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-06-11
2042,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-06-12
2043,24,Kurkure Masala Munch 90g,Snacks,7,20.0,140.0,2026-06-13
2044,24,Kurkure Masala Munch 90g,Snacks,12,20.0,240.0,2026-06-14
2045,24,Kurkure Masala Munch 90g,Snacks,5,20.0,100.0,2026-06-15
2046,24,Kurkure Masala Munch 90g,Snacks,6,20.0,120.0,2026-06-16
2047,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-06-17
2048,24,Kurkure Masala Munch 90g,Snacks,9,20.0,180.0,2026-06-18
2049,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-03-21
2050,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-03-22
2051,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-03-23
2052,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-03-24
2053,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-03-25
2054,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-03-26
2055,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-03-27
2056,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-03-28
2057,25,Oreo Biscuits 120g,Snacks,10,35.0,350.0,2026-03-29
2058,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-03-30
2059,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-03-31
2060,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-04-01
2061,25,Oreo Biscuits 120g,Snacks,1,35.0,35.0,2026-04-02
2062,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-04-03
2063,25,Oreo Biscuits 120g,Snacks,10,35.0,350.0,2026-04-04
2064,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-04-05
2065,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-04-06
2066,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-04-07
2067,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-04-08
2068,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-04-09
2069,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-04-10
2070,25,Oreo Biscuits 120g,Snacks,10,35.0,350.0,2026-04-11
2071,25,Oreo Biscuits 120g,Snacks,11,35.0,385.0,2026-04-12
2072,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-04-13
2073,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-04-14
2074,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-04-15
2075,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-04-16
2076,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-04-17
2077,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-04-18
2078,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-04-19
2079,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-04-20
2080,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-04-21
2081,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-04-22
2082,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-04-23
2083,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-04-24
2084,25,Oreo Biscuits 120g,Snacks,10,35.0,350.0,2026-04-25
2085,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-04-26
2086,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-04-27
2087,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-04-28
2088,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-04-29
2089,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-04-30
2090,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-05-01
2091,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-05-02
2092,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-05-03
2093,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-05-04
2094,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-05-05
2095,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-05-06
2096,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-05-07
2097,25,Oreo Biscuits 120g,Snacks,2,35.0,70.0,2026-05-08
2098,25,Oreo Biscuits 120g,Snacks,11,35.0,385.0,2026-05-09
2099,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-05-10
2100,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-05-11
2101,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-05-12
2102,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-05-13
2103,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-05-14
2104,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-05-15
2105,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-05-16
2106,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-05-17
2107,25,Oreo Biscuits 120g,Snacks,10,35.0,350.0,2026-05-18
2108,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-05-19
2109,25,Oreo Biscuits 120g,Snacks,2,35.0,70.0,2026-05-20
2110,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-05-21
2111,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-05-22
2112,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-05-23
2113,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-05-24
2114,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-05-25
2115,25,Oreo Biscuits 120g,Snacks,4,35.0,140.0,2026-05-26
2116,25,Oreo Biscuits 120g,Snacks,2,35.0,70.0,2026-05-27
2117,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-05-28
2118,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-05-29
2119,25,Oreo Biscuits 120g,Snacks,10,35.0,350.0,2026-05-30
2120,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-05-31
2121,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-06-01
2122,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-06-02
2123,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-06-03
2124,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-06-04
2125,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-06-05
2126,25,Oreo Biscuits 120g,Snacks,8,35.0,280.0,2026-06-06
2127,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-06-07
2128,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-06-08
2129,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-06-09
2130,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-06-10
2131,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-06-11
2132,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-06-12
2133,25,Oreo Biscuits 120g,Snacks,6,35.0,210.0,2026-06-13
2134,25,Oreo Biscuits 120g,Snacks,5,35.0,175.0,2026-06-14
2135,25,Oreo Biscuits 120g,Snacks,9,35.0,315.0,2026-06-15
2136,25,Oreo Biscuits 120g,Snacks,3,35.0,105.0,2026-06-16
2137,25,Oreo Biscuits 120g,Snacks,7,35.0,245.0,2026-06-17
